"","X","Countrycode","Namespace","AirQualityNetwork","AirQualityStation","AirQualityStationEoICode","SamplingPoint","SamplingProcess","Sample","AirPollutant","AirPollutantCode","AveragingTime","Concentration","UnitOfMeasurement","DatetimeBegin","DatetimeEnd","Validity","Verification","statname","stattype","statareatype","lon","lat","altitude"
"308",308,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2013-07-20 00:00:00 +01:00","2013-07-21 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"309",309,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2013-07-16 00:00:00 +01:00","2013-07-17 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"310",310,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2013-07-12 00:00:00 +01:00","2013-07-13 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"311",311,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19,"µg/m3","2013-07-10 00:00:00 +01:00","2013-07-11 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"312",312,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",22,"µg/m3","2013-07-11 00:00:00 +01:00","2013-07-12 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"313",313,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-07-14 00:00:00 +01:00","2013-07-15 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"314",314,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",21,"µg/m3","2013-07-08 00:00:00 +01:00","2013-07-09 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"315",315,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-07-07 00:00:00 +01:00","2013-07-08 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"316",316,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11,"µg/m3","2013-06-16 00:00:00 +01:00","2013-06-17 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"317",317,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9,"µg/m3","2013-06-21 00:00:00 +01:00","2013-06-22 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"318",318,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",5,"µg/m3","2013-06-23 00:00:00 +01:00","2013-06-24 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"319",319,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11,"µg/m3","2013-07-01 00:00:00 +01:00","2013-07-02 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"320",320,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",6,"µg/m3","2013-06-25 00:00:00 +01:00","2013-06-26 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"321",321,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19,"µg/m3","2013-07-21 00:00:00 +01:00","2013-07-22 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"322",322,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17,"µg/m3","2013-07-22 00:00:00 +01:00","2013-07-23 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"323",323,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",13,"µg/m3","2013-08-01 00:00:00 +01:00","2013-08-02 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"324",324,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-07-31 00:00:00 +01:00","2013-08-01 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"325",325,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",13,"µg/m3","2013-08-07 00:00:00 +01:00","2013-08-08 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"326",326,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",13,"µg/m3","2013-08-06 00:00:00 +01:00","2013-08-07 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"327",327,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-08-09 00:00:00 +01:00","2013-08-10 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"328",328,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-08-14 00:00:00 +01:00","2013-08-15 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"329",329,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-08-15 00:00:00 +01:00","2013-08-16 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"330",330,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",14,"µg/m3","2013-07-25 00:00:00 +01:00","2013-07-26 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"331",331,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",14,"µg/m3","2013-07-26 00:00:00 +01:00","2013-07-27 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"332",332,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15,"µg/m3","2013-08-26 00:00:00 +01:00","2013-08-27 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"333",333,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",13,"µg/m3","2013-09-04 00:00:00 +01:00","2013-09-05 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"334",334,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-08-13 00:00:00 +01:00","2013-08-14 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"335",335,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",5,"µg/m3","2013-08-25 00:00:00 +01:00","2013-08-26 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"336",336,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2013-08-23 00:00:00 +01:00","2013-08-24 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"337",337,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11,"µg/m3","2013-08-04 00:00:00 +01:00","2013-08-05 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"338",338,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15,"µg/m3","2013-08-03 00:00:00 +01:00","2013-08-04 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"339",339,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",16,"µg/m3","2013-09-07 00:00:00 +01:00","2013-09-08 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"340",340,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2013-09-06 00:00:00 +01:00","2013-09-07 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"341",341,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-09-22 00:00:00 +01:00","2013-09-23 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"342",342,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19,"µg/m3","2013-10-01 00:00:00 +01:00","2013-10-02 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"343",343,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17,"µg/m3","2013-09-28 00:00:00 +01:00","2013-09-29 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"344",344,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2013-09-16 00:00:00 +01:00","2013-09-17 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"345",345,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9,"µg/m3","2013-09-13 00:00:00 +01:00","2013-09-14 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"346",346,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",13,"µg/m3","2013-10-20 00:00:00 +01:00","2013-10-21 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"347",347,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",13,"µg/m3","2013-10-23 00:00:00 +01:00","2013-10-24 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"348",348,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15,"µg/m3","2013-10-26 00:00:00 +01:00","2013-10-27 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"349",349,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9,"µg/m3","2013-10-12 00:00:00 +01:00","2013-10-13 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"350",350,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",6,"µg/m3","2013-10-06 00:00:00 +01:00","2013-10-07 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"351",351,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",37,"µg/m3","2013-10-08 00:00:00 +01:00","2013-10-09 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"352",352,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",23,"µg/m3","2013-11-23 00:00:00 +01:00","2013-11-24 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"353",353,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",21,"µg/m3","2013-11-14 00:00:00 +01:00","2013-11-15 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"354",354,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",20,"µg/m3","2013-11-15 00:00:00 +01:00","2013-11-16 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"355",355,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",4,"µg/m3","2013-11-03 00:00:00 +01:00","2013-11-04 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"356",356,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-11-04 00:00:00 +01:00","2013-11-05 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"357",357,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9,"µg/m3","2013-11-05 00:00:00 +01:00","2013-11-06 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"358",358,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11,"µg/m3","2013-10-30 00:00:00 +01:00","2013-10-31 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"359",359,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",22,"µg/m3","2013-12-20 00:00:00 +01:00","2013-12-21 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"360",360,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",42,"µg/m3","2013-12-18 00:00:00 +01:00","2013-12-19 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"361",361,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",23,"µg/m3","2013-12-15 00:00:00 +01:00","2013-12-16 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"362",362,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10,"µg/m3","2013-12-30 00:00:00 +01:00","2013-12-31 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"363",363,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19,"µg/m3","2013-12-28 00:00:00 +01:00","2013-12-29 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"364",364,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2014-07-12 00:00:00 +01:00","2014-07-13 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"365",365,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9,"µg/m3","2014-07-11 00:00:00 +01:00","2014-07-12 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"366",366,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2014-01-03 00:00:00 +01:00","2014-01-04 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"367",367,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18,"µg/m3","2014-01-28 00:00:00 +01:00","2014-01-29 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"368",368,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15,"µg/m3","2014-01-10 00:00:00 +01:00","2014-01-11 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"369",369,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",34,"µg/m3","2014-01-13 00:00:00 +01:00","2014-01-14 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"370",370,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",21,"µg/m3","2014-01-12 00:00:00 +01:00","2014-01-13 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"371",371,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",25,"µg/m3","2014-01-20 00:00:00 +01:00","2014-01-21 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"372",372,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17,"µg/m3","2014-01-22 00:00:00 +01:00","2014-01-23 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
"373",373,"AT","AT.0008.20.AQ","NET.08","STA.08.0807","AT80807","SPO.08.0807.4954.5.1","SPP.08.0807.4954.5.1.4768","SAM.08.0807.4954.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",49,"µg/m3","2014-02-01 00:00:00 +01:00","2014-02-02 00:00:00 +01:00",1,1,"Dornbirn Stadtstraße","Background","urban",9.744175,47.410835,440
